,close,datetime,high,low,open,volume,sma_10,sma_30,sma_100,bsh
0,236.09,2020-02-19 14:30:00,236.22,236.02,236.05,357439,,,,hold
1,236.19,2020-02-19 14:31:00,236.19,235.85,236.07,143413,,,,hold
2,236.33,2020-02-19 14:32:00,236.44,236.21,236.21,184066,,,,hold
3,236.0,2020-02-19 14:33:00,236.38,235.89,236.34,366050,,,,hold
4,236.18,2020-02-19 14:34:00,236.29,235.965,236.01,217837,,,,hold
5,236.33,2020-02-19 14:35:00,236.355,236.16,236.16,141944,,,,hold
6,236.33,2020-02-19 14:36:00,236.445,236.22,236.32,261757,,,,hold
7,236.235,2020-02-19 14:37:00,236.37,236.2,236.33,75336,,,,hold
8,236.2863,2020-02-19 14:38:00,236.35,236.22,236.24,86556,,,,hold
9,236.3954,2020-02-19 14:39:00,236.43,236.2726,236.2726,94444,236.23667,,,hold
10,236.477,2020-02-19 14:40:00,236.49,236.37,236.4,49151,236.27536999999998,,,hold
11,236.5652,2020-02-19 14:41:00,236.57,236.48,236.4838,67515,236.31288999999998,,,hold
12,236.53,2020-02-19 14:42:00,236.58,236.52,236.54,45762,236.33289,,,hold
13,236.409,2020-02-19 14:43:00,236.54,236.409,236.52,111238,236.37379,,,hold
14,236.32,2020-02-19 14:44:00,236.42,236.32,236.4,64940,236.38779000000005,,,hold
15,236.39,2020-02-19 14:45:00,236.44,236.33,236.33,44700,236.39379000000002,,,hold
16,236.49,2020-02-19 14:46:00,236.505,236.3846,236.3846,36714,236.40979000000007,,,hold
17,236.44,2020-02-19 14:47:00,236.54,236.44,236.49,53294,236.43029000000007,,,hold
18,236.46,2020-02-19 14:48:00,236.53,236.45,236.45,76957,236.44766000000004,,,hold
19,236.51,2020-02-19 14:49:00,236.5263,236.47,236.47,63611,236.45912000000004,,,hold
20,236.4656,2020-02-19 14:50:00,236.52,236.46,236.52,62547,236.45798000000005,,,hold
21,236.5238,2020-02-19 14:51:00,236.5238,236.371,236.46,65557,236.45384000000004,,,hold
22,236.6,2020-02-19 14:52:00,236.63,236.5,236.52,87034,236.46084000000002,,,hold
23,236.665,2020-02-19 14:53:00,236.7,236.6,236.6,42983,236.48644,,,hold
24,236.635,2020-02-19 14:54:00,236.6808,236.62,236.67,42089,236.51793999999995,,,hold
25,236.69,2020-02-19 14:55:00,236.71,236.6243,236.63,41990,236.54793999999998,,,hold
26,236.6712,2020-02-19 14:56:00,236.69,236.655,236.68,45169,236.56606000000002,,,hold
27,236.55,2020-02-19 14:57:00,236.69,236.55,236.68,55596,236.57706000000002,,,hold
28,236.525,2020-02-19 14:58:00,236.5846,236.52,236.57,135407,236.58356000000003,,,hold
29,236.58,2020-02-19 14:59:00,236.5961,236.47,236.525,225648,236.59056,236.42878333333334,,hold
30,236.61,2020-02-19 15:00:00,236.64,236.52,236.56,30933,236.60500000000002,236.44611666666665,,hold
31,236.58,2020-02-19 15:01:00,236.62,236.5399,236.6,51587,236.61062,236.4591166666667,,hold
32,236.52,2020-02-19 15:02:00,236.61,236.5192,236.59,45013,236.60262000000003,236.46545000000003,,hold
33,236.54,2020-02-19 15:03:00,236.58,236.52,236.53,57893,236.59012,236.48345000000003,,hold
34,236.61,2020-02-19 15:04:00,236.66,236.56,236.57,36621,236.58762000000007,236.49778333333333,,hold
35,236.57,2020-02-19 15:05:00,236.64,236.53,236.61,53246,236.57562000000007,236.50578333333334,,hold
36,236.65,2020-02-19 15:06:00,236.65,236.54,236.57,19161,236.57350000000005,236.51645,,hold
37,236.53,2020-02-19 15:07:00,236.6899,236.53,236.65,68948,236.57150000000007,236.5262833333333,,hold
38,236.57,2020-02-19 15:08:00,236.5821,236.51,236.5316,64715,236.57600000000008,236.53573999999998,,hold
39,236.59,2020-02-19 15:09:00,236.595,236.5508,236.565,86322,236.57700000000008,236.54222666666664,,hold
40,236.58,2020-02-19 15:10:00,236.6201,236.54,236.6,116211,236.57400000000007,236.54565999999997,,hold
41,236.5712,2020-02-19 15:11:00,236.605,236.545,236.6,41380,236.57312000000007,236.54586,,hold
42,236.5357,2020-02-19 15:12:00,236.61,236.48,236.59,45689,236.57469000000006,236.54605,,hold
43,236.4433,2020-02-19 15:13:00,236.5361,236.43,236.5361,39081,236.56502000000006,236.54719333333335,,hold
44,236.49,2020-02-19 15:14:00,236.49,236.44,236.45,15473,236.55302000000006,236.55286000000004,,hold
45,236.64,2020-02-19 15:15:00,236.66,236.47,236.51,52508,236.56002000000004,236.56119333333336,,hold
46,236.675,2020-02-19 15:16:00,236.72,236.66,236.66,44668,236.56252000000003,236.56736000000004,,hold
47,236.69,2020-02-19 15:17:00,236.72,236.66,236.675,45109,236.57852000000003,236.57569333333336,,hold
48,236.64,2020-02-19 15:18:00,236.695,236.58,236.69,31374,236.58552,236.5816933333334,,hold
49,236.71,2020-02-19 15:19:00,236.72,236.605,236.64,23160,236.59751999999997,236.58836000000005,,hold
50,236.73,2020-02-19 15:20:00,236.8,236.715,236.7177,38531,236.61252,236.5971733333334,,hold
51,236.76,2020-02-19 15:21:00,236.77,236.74,236.74,15945,236.63139999999999,236.6050466666667,,hold
52,236.82,2020-02-19 15:22:00,236.83,236.74,236.75,36205,236.65983,236.61238000000003,,hold
53,236.825,2020-02-19 15:23:00,236.83,236.78,236.83,40196,236.698,236.61771333333337,,hold
54,236.8334,2020-02-19 15:24:00,236.8699,236.79,236.83,19307,236.73234000000002,236.6243266666667,,hold
55,236.8,2020-02-19 15:25:00,236.86,236.78,236.84,56690,236.74834000000004,236.6279933333334,,hold
56,236.7545,2020-02-19 15:26:00,236.7956,236.74,236.7956,48343,236.75629000000004,236.63077000000007,,hold
57,236.695,2020-02-19 15:27:00,236.78,236.68,236.7633,72173,236.75679000000005,236.63560333333336,,hold
58,236.675,2020-02-19 15:28:00,236.69,236.61,236.69,68225,236.76029000000008,236.6406033333334,,hold
59,236.7,2020-02-19 15:29:00,236.76,236.68,236.68,53290,236.75929000000005,236.64460333333338,,hold
60,236.75,2020-02-19 15:30:00,236.785,236.7,236.74,28692,236.76129000000006,236.64927000000006,,hold
61,236.76,2020-02-19 15:31:00,236.7952,236.75,236.75,17478,236.76129,236.6552700000001,,hold
62,236.78,2020-02-19 15:32:00,236.8,236.755,236.78,21392,236.75729,236.66393666666673,,hold
63,236.7732,2020-02-19 15:33:00,236.81,236.76,236.78,72379,236.75211000000004,236.67171000000005,,hold
64,236.75,2020-02-19 15:34:00,236.79,236.71,236.77,46452,236.74377000000004,236.67637666666673,,hold
65,236.745,2020-02-19 15:35:00,236.78,236.682,236.75,36128,236.73827,236.68221000000005,,hold
66,236.705,2020-02-19 15:36:00,236.77,236.7,236.75,15504,236.73332,236.6840433333334,,hold
67,236.65,2020-02-19 15:37:00,236.7,236.63,236.7,29792,236.72881999999998,236.6880433333334,,hold
68,236.67,2020-02-19 15:38:00,236.68,236.55,236.64,41282,236.72832,236.69137666666674,,hold
69,236.67,2020-02-19 15:39:00,236.695,236.6322,236.6652,24149,236.72532,236.6940433333334,,hold
70,236.72,2020-02-19 15:40:00,236.738,236.66,236.67,33484,236.72232,236.6987100000001,,hold
71,236.6899,2020-02-19 15:41:00,236.74,236.6866,236.74,17799,236.71530999999996,236.70266666666674,,hold
72,236.69,2020-02-19 15:42:00,236.7,236.655,236.7,25603,236.70630999999995,236.70781000000005,,hold
73,236.7184,2020-02-19 15:43:00,236.7299,236.68,236.7,15967,236.70082999999994,236.71698000000006,,hold
74,236.74,2020-02-19 15:44:00,236.75,236.7,236.72,16486,236.69982999999993,236.7253133333334,,hold
75,236.75,2020-02-19 15:45:00,236.75,236.69,236.745,21860,236.70032999999995,236.72898000000004,,hold
76,236.69,2020-02-19 15:46:00,236.7526,236.67,236.75,14425,236.69882999999996,236.72948000000002,,hold
77,236.675,2020-02-19 15:47:00,236.705,236.67,236.68,36507,236.70132999999996,236.72898000000004,,hold
78,236.69,2020-02-19 15:48:00,236.72,236.69,236.69,32823,236.70332999999997,236.7306466666667,,hold
79,236.71,2020-02-19 15:49:00,236.73,236.6952,236.71,15999,236.70732999999996,236.7306466666667,,hold
80,236.73,2020-02-19 15:50:00,236.75,236.69,236.7,23924,236.70833,236.7306466666667,,hold
81,236.72,2020-02-19 15:51:00,236.74,236.69,236.71,20516,236.71133999999998,236.72931333333335,,hold
82,236.727,2020-02-19 15:52:00,236.74,236.67,236.71,21090,236.71503999999996,236.72621333333336,,hold
83,236.7234,2020-02-19 15:53:00,236.78,236.72,236.74,27607,236.71553999999992,236.7228266666667,,hold
84,236.75,2020-02-19 15:54:00,236.77,236.7201,236.7201,16516,236.7165399999999,236.7200466666667,,hold
85,236.805,2020-02-19 15:55:00,236.82,236.7399,236.75,45564,236.72203999999988,236.72021333333336,,hold
86,236.8,2020-02-19 15:56:00,236.82,236.76,236.8068,44654,236.7330399999999,236.72173000000004,,hold
87,236.795,2020-02-19 15:57:00,236.83,236.79,236.8,23348,236.74503999999988,236.72506333333337,,hold
88,236.7913,2020-02-19 15:58:00,236.825,236.79,236.8,26010,236.75516999999985,236.72894000000002,,hold
89,236.815,2020-02-19 15:59:00,236.83,236.79,236.8,12786,236.76566999999986,236.73277333333334,,hold
90,236.84,2020-02-19 16:00:00,236.8552,236.79,236.818,23948,236.77666999999988,236.73577333333336,,hold
91,236.89,2020-02-19 16:01:00,236.92,236.84,236.84,56962,236.79366999999988,236.7401066666667,,hold
92,236.985,2020-02-19 16:02:00,237.0,236.9,236.9,162655,236.8194699999999,236.74694000000002,,hold
93,236.995,2020-02-19 16:03:00,237.0,236.97,236.98,84700,236.84662999999992,236.75433333333336,,hold
94,236.995,2020-02-19 16:04:00,237.005,236.98,236.9963,52972,236.8711299999999,236.76250000000002,,hold
95,237.04,2020-02-19 16:05:00,237.04,236.99,236.995,19579,236.89462999999992,236.77233333333336,,hold
96,237.04,2020-02-19 16:06:00,237.08,237.03,237.05,51503,236.9186299999999,236.78350000000003,,hold
97,237.065,2020-02-19 16:07:00,237.07,237.0199,237.045,31802,236.94562999999988,236.79733333333337,,hold
98,237.06,2020-02-19 16:08:00,237.07,237.05,237.05,17649,236.9724999999999,236.81033333333338,,hold
99,237.07,2020-02-19 16:09:00,237.07,237.03,237.06,41428,236.9979999999999,236.8236666666667,236.64164799999992,buy
100,237.07,2020-02-19 16:10:00,237.1,237.06,237.07,31676,237.0209999999999,236.83533333333335,236.6514479999999,hold
101,237.055,2020-02-19 16:11:00,237.08,237.04,237.07,48657,237.0374999999999,236.84750333333335,236.66009799999992,hold
102,237.05,2020-02-19 16:12:00,237.09,237.0421,237.06,28582,237.04399999999993,236.85950333333338,236.6672979999999,hold
103,237.033,2020-02-19 16:13:00,237.05,237.0,237.04,36010,237.0477999999999,236.86999000000006,236.67762799999988,hold
104,237.06,2020-02-19 16:14:00,237.08,237.03,237.04,35360,237.05429999999993,236.88065666666674,236.6864279999999,hold
105,237.08,2020-02-19 16:15:00,237.11,237.06,237.06,18468,237.05829999999992,236.89165666666673,236.69392799999991,hold
106,237.04,2020-02-19 16:16:00,237.08,237.0199,237.06,64130,237.05829999999992,236.90332333333342,236.7010279999999,hold
107,237.083,2020-02-19 16:17:00,237.09,237.04,237.05,35647,237.06009999999992,236.9169233333334,236.7095079999999,hold
108,237.12,2020-02-19 16:18:00,237.13,237.065,237.09,72101,237.06609999999992,236.93125666666674,236.71784499999987,hold
109,237.1423,2020-02-19 16:19:00,237.1423,237.1,237.12,19893,237.07332999999988,236.94566666666677,236.72531399999986,hold
110,237.125,2020-02-19 16:20:00,237.15,237.12,237.14,98695,237.07882999999987,236.95883333333344,236.73179399999987,hold
111,237.12,2020-02-19 16:21:00,237.14,237.08,237.125,77916,237.08532999999989,236.97216666666677,236.73734199999984,hold
112,237.1363,2020-02-19 16:22:00,237.1364,237.08,237.11,33478,237.09395999999987,236.9858100000001,236.74340499999983,hold
113,237.147,2020-02-19 16:23:00,237.19,237.13,237.132,21296,237.10535999999988,236.9999300000001,236.75078499999984,hold
114,237.15,2020-02-19 16:24:00,237.19,237.15,237.15,18280,237.1143599999999,237.0132633333334,236.75908499999986,hold
115,237.1052,2020-02-19 16:25:00,237.16,237.1052,237.15,39255,237.1168799999999,237.02327000000008,236.7662369999999,hold
116,237.14,2020-02-19 16:26:00,237.15,237.09,237.1077,27934,237.1268799999999,237.03460333333342,236.77273699999986,hold
117,237.1452,2020-02-19 16:27:00,237.1521,237.12,237.1358,15084,237.13309999999987,237.04627666666676,236.77978899999988,hold
118,237.135,2020-02-19 16:28:00,237.16,237.11,237.15,39688,237.13459999999986,237.05773333333343,236.78653899999986,hold
119,237.13,2020-02-19 16:29:00,237.15,237.11,237.13,47721,237.13336999999987,237.06823333333344,236.7927389999999,hold
120,237.155,2020-02-19 16:30:00,237.17,237.1268,237.135,21629,237.13636999999989,237.07873333333342,236.7996329999999,hold
121,237.1225,2020-02-19 16:31:00,237.155,237.1,237.155,63069,237.1366199999999,237.08648333333343,236.80561999999992,hold
122,237.13,2020-02-19 16:32:00,237.16,237.11,237.125,31982,237.1359899999999,237.09131666666678,236.81091999999992,hold
123,237.09,2020-02-19 16:33:00,237.15,237.09,237.12,65099,237.13028999999992,237.09448333333344,236.81516999999994,hold
124,237.11,2020-02-19 16:34:00,237.12,237.08,237.09,81380,237.12628999999993,237.0983166666668,236.81991999999994,hold
125,237.1117,2020-02-19 16:35:00,237.14,237.11,237.11,93561,237.12693999999993,237.10070666666678,236.82413699999998,hold
126,237.19,2020-02-19 16:36:00,237.19,237.12,237.12,62083,237.13193999999993,237.10570666666678,236.82932499999995,hold
127,237.1599,2020-02-19 16:37:00,237.2,237.138,237.1899,14259,237.13340999999997,237.1088700000001,236.83542399999996,hold
128,237.22,2020-02-19 16:38:00,237.24,237.17,237.17,21332,237.1419099999999,237.11420333333345,236.84237399999995,hold
129,237.185,2020-02-19 16:39:00,237.225,237.17,237.22,23386,237.1474099999999,237.1180366666668,236.84842399999994,hold
130,237.15,2020-02-19 16:40:00,237.22,237.135,237.19,18182,237.14690999999988,237.12070333333347,236.85382399999995,hold
131,237.14,2020-02-19 16:41:00,237.1737,237.13,237.16,20091,237.1486599999999,237.1235366666668,236.85942399999993,hold
132,237.09,2020-02-19 16:42:00,237.14,237.08,237.1377,34251,237.14465999999987,237.12487000000013,236.86512399999992,hold
133,237.06,2020-02-19 16:43:00,237.11,237.05,237.11,39928,237.14165999999986,237.12577000000013,236.87032399999993,hold
134,237.02,2020-02-19 16:44:00,237.05,237.01,237.05,37811,237.13265999999985,237.1244366666668,236.87442399999992,hold
135,237.03,2020-02-19 16:45:00,237.0674,237.02,237.02,21580,237.12448999999987,237.12277000000012,236.87902399999993,hold
136,236.99,2020-02-19 16:46:00,237.035,236.98,237.023,41748,237.10448999999986,237.12110333333345,236.88242399999993,hold
137,237.075,2020-02-19 16:47:00,237.09,237.01,237.01,42397,237.09599999999983,237.1208366666668,236.88787399999993,hold
138,237.105,2020-02-19 16:48:00,237.108,237.075,237.08,18667,237.08449999999985,237.1203366666668,236.89322399999995,hold
139,237.133,2020-02-19 16:49:00,237.14,237.11,237.11,15857,237.07929999999982,237.12002666666677,236.89865399999996,hold
140,237.14,2020-02-19 16:50:00,237.18,237.14,237.14,26479,237.0782999999998,237.12052666666676,236.90425399999992,hold
141,237.13,2020-02-19 16:51:00,237.145,237.1,237.145,31771,237.07729999999984,237.1208600000001,236.90984199999994,hold
142,237.1439,2020-02-19 16:52:00,237.155,237.12,237.14,9908,237.08268999999981,237.12111333333345,236.91592399999993,hold
143,237.105,2020-02-19 16:53:00,237.15,237.105,237.135,20368,237.08718999999982,237.11971333333344,236.92254099999994,hold
144,237.125,2020-02-19 16:54:00,237.125,237.08,237.11,51984,237.09768999999983,237.1188800000001,236.92889099999994,hold
145,237.1199,2020-02-19 16:55:00,237.14,237.11,237.13,28721,237.1066799999998,237.1193700000001,236.93368999999996,hold
146,237.1,2020-02-19 16:56:00,237.12,237.08,237.12,21126,237.11767999999984,237.11803666666677,236.93793999999994,hold
147,237.0987,2020-02-19 16:57:00,237.12,237.08,237.1,22670,237.12004999999985,237.11648666666676,236.94202699999994,hold
148,237.085,2020-02-19 16:58:00,237.09,237.065,237.09,42708,237.11804999999987,237.1148200000001,236.94647699999993,hold
149,237.13,2020-02-19 16:59:00,237.14,237.08,237.08,15749,237.1177499999999,237.1148200000001,236.95067699999996,hold
150,237.08,2020-02-19 17:00:00,237.13,237.08,237.13,10130,237.1117499999999,237.1123200000001,236.954177,hold
151,237.05,2020-02-19 17:01:00,237.09,237.04,237.08,27368,237.1037499999999,237.10990333333342,236.957077,hold
152,237.045,2020-02-19 17:02:00,237.0552,237.03,237.05,23318,237.0938599999999,237.10707000000008,236.95932699999997,hold
153,237.06,2020-02-19 17:03:00,237.0747,237.03,237.05,25775,237.08935999999989,237.1060700000001,236.96167699999998,hold
154,237.0,2020-02-19 17:04:00,237.065,237.0,237.06,30940,237.0768599999999,237.10240333333343,236.96334299999998,hold
155,237.045,2020-02-19 17:05:00,237.06,237.005,237.005,50895,237.06936999999988,237.10018000000008,236.96579299999996,hold
156,237.05,2020-02-19 17:06:00,237.07,237.03,237.05,16265,237.0643699999999,237.09551333333346,236.96874799999998,hold
157,237.03,2020-02-19 17:07:00,237.07,237.02,237.0535,10509,237.05749999999995,237.09118333333345,236.97209799999996,hold
158,237.025,2020-02-19 17:08:00,237.04,237.01,237.025,21676,237.05149999999995,237.08468333333343,236.975598,hold
159,237.03,2020-02-19 17:09:00,237.04,237.0,237.02,24918,237.04149999999996,237.07951666666673,236.97889799999996,hold
160,237.04,2020-02-19 17:10:00,237.04,237.01,237.035,21732,237.03749999999997,237.0758500000001,236.98179799999997,hold
161,237.05,2020-02-19 17:11:00,237.06,237.04,237.05,14343,237.03749999999997,237.07285000000007,236.98469799999998,hold
162,237.109,2020-02-19 17:12:00,237.117,237.045,237.045,15461,237.04389999999995,237.07348333333343,236.987988,hold
163,237.1,2020-02-19 17:13:00,237.13,237.09,237.11,23187,237.04789999999994,237.07481666666675,236.991256,hold
164,237.09,2020-02-19 17:14:00,237.1,237.08,237.1,12756,237.05689999999996,237.07715000000007,236.994656,hold
165,237.13,2020-02-19 17:15:00,237.13,237.0978,237.0978,20847,237.06539999999995,237.08048333333343,236.99850600000002,hold
166,237.135,2020-02-19 17:16:00,237.14,237.12,237.125,51536,237.07389999999995,237.08531666666676,237.002806,hold
167,237.17,2020-02-19 17:17:00,237.17,237.13,237.135,30582,237.08789999999993,237.08848333333344,237.00800599999994,hold
168,237.19,2020-02-19 17:18:00,237.21,237.16,237.17,20642,237.10439999999994,237.09131666666678,237.01320599999997,hold
169,237.23,2020-02-19 17:19:00,237.25,237.1831,237.2,33920,237.12439999999992,237.0945500000001,237.01880599999996,hold
170,237.19,2020-02-19 17:20:00,237.22,237.185,237.22,8879,237.13939999999994,237.09621666666675,237.02350599999994,hold
171,237.15,2020-02-19 17:21:00,237.185,237.14,237.18,25327,237.14939999999993,237.0968833333334,237.02810699999995,hold
172,237.17,2020-02-19 17:22:00,237.17,237.15,237.158,4724,237.15549999999993,237.0977533333334,237.03290699999994,hold
173,237.1999,2020-02-19 17:23:00,237.2,237.16,237.17,8288,237.16548999999995,237.10091666666673,237.03772199999992,hold
174,237.18,2020-02-19 17:24:00,237.2,237.17,237.195,3624,237.17448999999993,237.10275000000007,237.04212199999992,hold
175,237.1698,2020-02-19 17:25:00,237.1732,237.16,237.17,7225,237.17846999999992,237.1044133333334,237.0463199999999,hold
176,237.19,2020-02-19 17:26:00,237.2,237.1701,237.175,5688,237.18396999999996,237.10741333333337,237.05131999999992,hold
177,237.1388,2020-02-19 17:27:00,237.21,237.13,237.199,31525,237.18084999999996,237.10875000000001,237.05595799999992,hold
178,237.13,2020-02-19 17:28:00,237.14,237.12,237.13,24843,237.17484999999996,237.11025000000004,237.06035799999995,hold
179,237.1039,2020-02-19 17:29:00,237.14,237.093,237.12,15528,237.16223999999997,237.10938000000002,237.06429699999993,hold
180,237.11,2020-02-19 17:30:00,237.12,237.1,237.11,9204,237.15424,237.11038000000002,237.06809699999994,hold
181,237.17,2020-02-19 17:31:00,237.17,237.12,237.12,8914,237.15623999999997,237.11438,237.07259699999992,hold
182,237.2,2020-02-19 17:32:00,237.2,237.16,237.17,18472,237.15923999999995,237.11954666666668,237.07732699999994,hold
183,237.2049,2020-02-19 17:33:00,237.21,237.18,237.21,6653,237.15973999999997,237.12437666666665,237.08214199999995,hold
184,237.1901,2020-02-19 17:34:00,237.23,237.19,237.2,11388,237.16074999999995,237.13071333333332,237.08654299999995,hold
185,237.2,2020-02-19 17:35:00,237.24,237.18,237.21,12499,237.16376999999994,237.13587999999996,237.09049299999995,hold
186,237.2,2020-02-19 17:36:00,237.205,237.18,237.1847,7967,237.16476999999992,237.14087999999995,237.09449299999997,hold
187,237.18,2020-02-19 17:37:00,237.21,237.17,237.2,10700,237.16888999999986,237.14587999999998,237.098343,hold
188,237.16,2020-02-19 17:38:00,237.19,237.15,237.19,23318,237.17188999999985,237.15037999999998,237.10202999999998,hold
189,237.17,2020-02-19 17:39:00,237.18,237.16,237.16,17088,237.17849999999984,237.15504666666666,237.10557999999997,hold
190,237.1563,2020-02-19 17:40:00,237.18,237.15,237.17,38492,237.18312999999984,237.15892333333332,237.10874299999995,hold
191,237.1679,2020-02-19 17:41:00,237.1899,237.155,237.155,17231,237.18291999999983,237.16285333333332,237.11152199999998,hold
192,237.17,2020-02-19 17:42:00,237.17,237.13,237.17,65484,237.17991999999987,237.16488666666663,237.11337199999994,hold
193,237.17,2020-02-19 17:43:00,237.18,237.15,237.18,10177,237.17642999999984,237.16721999999996,237.11512199999993,hold
194,237.19,2020-02-19 17:44:00,237.1999,237.16,237.16,16386,237.17641999999987,237.1705533333333,237.11707199999992,hold
195,237.215,2020-02-19 17:45:00,237.22,237.18,237.18,5230,237.17791999999992,237.17338666666663,237.11882199999994,hold
196,237.2579,2020-02-19 17:46:00,237.29,237.22,237.22,31551,237.18370999999993,237.17748333333327,237.12100099999992,hold
197,237.275,2020-02-19 17:47:00,237.29,237.25,237.25,18692,237.19320999999997,237.18098333333324,237.12310099999996,hold
198,237.305,2020-02-19 17:48:00,237.3298,237.27,237.27,48821,237.20770999999996,237.1848166666666,237.12555099999994,hold
199,237.35,2020-02-19 17:49:00,237.35,237.3,237.3,21371,237.22570999999994,237.18881666666664,237.12835099999992,hold
200,237.3299,2020-02-19 17:50:00,237.353,237.32,237.35,25013,237.24306999999993,237.19347999999997,237.13094999999993,hold
201,237.33,2020-02-19 17:51:00,237.35,237.325,237.33,18151,237.25927999999993,237.19947999999997,237.13369999999995,hold
202,237.33,2020-02-19 17:52:00,237.34,237.28,237.33,49148,237.27527999999992,237.2048133333333,237.13649999999998,hold
203,237.27,2020-02-19 17:53:00,237.35,237.27,237.3234,27750,237.28527999999991,237.20715,237.13887,hold
204,237.25,2020-02-19 17:54:00,237.29,237.24,237.275,24213,237.29127999999992,237.20948333333334,237.14076999999997,hold
205,237.25,2020-02-19 17:55:00,237.267,237.23,237.25,40474,237.2947799999999,237.21215666666666,237.14246999999995,hold
206,237.24,2020-02-19 17:56:00,237.27,237.23,237.24,17432,237.29298999999986,237.21382333333335,237.14446999999996,hold
207,237.22,2020-02-19 17:57:00,237.25,237.22,237.24,27225,237.28748999999985,237.21653000000003,237.14584,hold
